REG_DT,DTIN_NM,STTS_CD,FRST_WRT_YR,STATS_VL,WRTR_TELNO,RGTR_ID,WRT_DEPT_NM,ORGNL_PATH_CN,DTA_UNIT_NM,RW_STATS_ID,YR,MDFR_ID,DONG_CD,MDFCN_DT
0015/07/22 00:00:00,고령인구수,ST02,2007,18621,02-2100-3128,admin,"자치행정과, 정보통신담당관실",지역통계>주제별>인구·가구>주민등록인구통계>동읍면/5세별주민등록인구,인,STTS000111,2007,admin,4150000000,0016/01/29 00:00:00
0015/07/22 00:00:00,고령인구수,ST02,2007,19571,02-2100-3128,admin,"자치행정과, 정보통신담당관실",지역통계>주제별>인구·가구>주민등록인구통계>동읍면/5세별주민등록인구,인,STTS000111,2007,admin,4155000000,0016/01/29 00:00:00
0015/07/22 00:00:00,고령인구수,ST02,2007,19385,02-2100-3128,admin,"자치행정과, 정보통신담당관실",지역통계>주제별>인구·가구>주민등록인구통계>동읍면/5세별주민등록인구,인,STTS000111,2007,admin,4157000000,0016/01/29 00:00:00
0015/07/22 00:00:00,고령인구수,ST02,2007,30581,02-2100-3128,admin,"자치행정과, 정보통신담당관실",지역통계>주제별>인구·가구>주민등록인구통계>동읍면/5세별주민등록인구,인,STTS000111,2007,admin,4159000000,0016/01/29 00:00:00
0015/07/22 00:00:00,고령인구수,ST02,2007,18618,02-2100-3128,admin,"자치행정과, 정보통신담당관실",지역통계>주제별>인구·가구>주민등록인구통계>동읍면/5세별주민등록인구,인,STTS000111,2007,admin,4161000000,0016/01/29 00:00:00
0015/07/22 00:00:00,고령인구수,ST02,2007,16390,02-2100-3128,admin,"자치행정과, 정보통신담당관실",지역통계>주제별>인구·가구>주민등록인구통계>동읍면/5세별주민등록인구,인,STTS000111,2007,admin,4163000000,0016/01/29 00:00:00
0015/07/22 00:00:00,고령인구수,ST02,2007,18255,02-2100-3128,admin,"자치행정과, 정보통신담당관실",지역통계>주제별>인구·가구>주민등록인구통계>동읍면/5세별주민등록인구,인,STTS000111,2007,admin,4165000000,0016/01/29 00:00:00
0015/07/22 00:00:00,고령인구수,ST02,2007,14891,02-2100-3128,admin,"자치행정과, 정보통신담당관실",지역통계>주제별>인구·가구>주민등록인구통계>동읍면/5세별주민등록인구,인,STTS000111,2007,admin,4173000000,0016/01/29 00:00:00
0015/07/22 00:00:00,고령인구수,ST02,2007,7971,02-2100-3128,admin,"자치행정과, 정보통신담당관실",지역통계>주제별>인구·가구>주민등록인구통계>동읍면/5세별주민등록인구,인,STTS000111,2007,admin,4180000000,0016/01/29 00:00:00
0015/07/22 00:00:00,고령인구수,ST02,2007,9738,02-2100-3128,admin,"자치행정과, 정보통신담당관실",지역통계>주제별>인구·가구>주민등록인구통계>동읍면/5세별주민등록인구,인,STTS000111,2007,admin,4182000000,0016/01/29 00:00:00
0015/07/22 00:00:00,고령인구수,ST02,2007,15391,02-2100-3128,admin,"자치행정과, 정보통신담당관실",지역통계>주제별>인구·가구>주민등록인구통계>동읍면/5세별주민등록인구,인,STTS000111,2007,admin,4183000000,0016/01/29 00:00:00
0015/07/22 00:00:00,고령인구수,ST02,2007,202198,02-2100-3128,admin,"자치행정과, 정보통신담당관실",지역통계>주제별>인구·가구>주민등록인구통계>동읍면/5세별주민등록인구,인,STTS000111,2007,admin,4200000000,0016/01/29 00:00:00
0015/07/22 00:00:00,고령인구수,ST02,2007,30916,02-2100-3128,admin,"자치행정과, 정보통신담당관실",지역통계>주제별>인구·가구>주민등록인구통계>동읍면/5세별주민등록인구,인,STTS000111,2007,admin,4211000000,0016/01/29 00:00:00
0015/07/22 00:00:00,고령인구수,ST02,2007,30942,02-2100-3128,admin,"자치행정과, 정보통신담당관실",지역통계>주제별>인구·가구>주민등록인구통계>동읍면/5세별주민등록인구,인,STTS000111,2007,admin,4213000000,0016/01/29 00:00:00
0015/07/22 00:00:00,고령인구수,ST02,2007,27746,02-2100-3128,admin,"자치행정과, 정보통신담당관실",지역통계>주제별>인구·가구>주민등록인구통계>동읍면/5세별주민등록인구,인,STTS000111,2007,admin,4215000000,0016/01/29 00:00:00
0015/07/22 00:00:00,고령인구수,ST02,2007,11147,02-2100-3128,admin,"자치행정과, 정보통신담당관실",지역통계>주제별>인구·가구>주민등록인구통계>동읍면/5세별주민등록인구,인,STTS000111,2007,admin,4217000000,0016/01/29 00:00:00
0015/07/22 00:00:00,고령인구수,ST02,2007,6326,02-2100-3128,admin,"자치행정과, 정보통신담당관실",지역통계>주제별>인구·가구>주민등록인구통계>동읍면/5세별주민등록인구,인,STTS000111,2007,admin,4219000000,0016/01/29 00:00:00
0015/07/22 00:00:00,고령인구수,ST02,2007,9432,02-2100-3128,admin,"자치행정과, 정보통신담당관실",지역통계>주제별>인구·가구>주민등록인구통계>동읍면/5세별주민등록인구,인,STTS000111,2007,admin,4221000000,0016/01/29 00:00:00
0015/07/22 00:00:00,고령인구수,ST02,2007,11773,02-2100-3128,admin,"자치행정과, 정보통신담당관실",지역통계>주제별>인구·가구>주민등록인구통계>동읍면/5세별주민등록인구,인,STTS000111,2007,admin,4223000000,0016/01/29 00:00:00
0015/07/22 00:00:00,고령인구수,ST02,2007,12130,02-2100-3128,admin,"자치행정과, 정보통신담당관실",지역통계>주제별>인구·가구>주민등록인구통계>동읍면/5세별주민등록인구,인,STTS000111,2007,admin,4272000000,0016/01/29 00:00:00
0015/07/22 00:00:00,고령인구수,ST02,2007,8794,02-2100-3128,admin,"자치행정과, 정보통신담당관실",지역통계>주제별>인구·가구>주민등록인구통계>동읍면/5세별주민등록인구,인,STTS000111,2007,admin,4273000000,0016/01/29 00:00:00
0015/07/22 00:00:00,고령인구수,ST02,2007,8108,02-2100-3128,admin,"자치행정과, 정보통신담당관실",지역통계>주제별>인구·가구>주민등록인구통계>동읍면/5세별주민등록인구,인,STTS000111,2007,admin,4275000000,0016/01/29 00:00:00
0015/07/22 00:00:00,고령인구수,ST02,2007,7754,02-2100-3128,admin,"자치행정과, 정보통신담당관실",지역통계>주제별>인구·가구>주민등록인구통계>동읍면/5세별주민등록인구,인,STTS000111,2007,admin,4276000000,0016/01/29 00:00:00
0015/07/22 00:00:00,고령인구수,ST02,2007,7037,02-2100-3128,admin,"자치행정과, 정보통신담당관실",지역통계>주제별>인구·가구>주민등록인구통계>동읍면/5세별주민등록인구,인,STTS000111,2007,admin,4277000000,0016/01/29 00:00:00
0015/07/22 00:00:00,고령인구수,ST02,2007,6970,02-2100-3128,admin,"자치행정과, 정보통신담당관실",지역통계>주제별>인구·가구>주민등록인구통계>동읍면/5세별주민등록인구,인,STTS000111,2007,admin,4278000000,0016/01/29 00:00:00
0015/07/22 00:00:00,고령인구수,ST02,2007,3969,02-2100-3128,admin,"자치행정과, 정보통신담당관실",지역통계>주제별>인구·가구>주민등록인구통계>동읍면/5세별주민등록인구,인,STTS000111,2007,admin,4279000000,0016/01/29 00:00:00
0015/07/22 00:00:00,고령인구수,ST02,2007,3415,02-2100-3128,admin,"자치행정과, 정보통신담당관실",지역통계>주제별>인구·가구>주민등록인구통계>동읍면/5세별주민등록인구,인,STTS000111,2007,admin,4280000000,0016/01/29 00:00:00
0015/07/22 00:00:00,고령인구수,ST02,2007,4735,02-2100-3128,admin,"자치행정과, 정보통신담당관실",지역통계>주제별>인구·가구>주민등록인구통계>동읍면/5세별주민등록인구,인,STTS000111,2007,admin,4281000000,0016/01/29 00:00:00
0015/07/22 00:00:00,고령인구수,ST02,2007,5694,02-2100-3128,admin,"자치행정과, 정보통신담당관실",지역통계>주제별>인구·가구>주민등록인구통계>동읍면/5세별주민등록인구,인,STTS000111,2007,admin,4282000000,0016/01/29 00:00:00
0015/07/22 00:00:00,고령인구수,ST02,2007,5310,02-2100-3128,admin,"자치행정과, 정보통신담당관실",지역통계>주제별>인구·가구>주민등록인구통계>동읍면/5세별주민등록인구,인,STTS000111,2007,admin,4283000000,0016/01/29 00:00:00
0015/07/22 00:00:00,고령인구수,ST02,2007,186223,02-2100-3128,admin,"자치행정과, 정보통신담당관실",지역통계>주제별>인구·가구>주민등록인구통계>동읍면/5세별주민등록인구,인,STTS000111,2007,admin,4300000000,0016/01/29 00:00:00
0015/07/22 00:00:00,고령인구수,ST02,2007,46436,02-2100-3128,admin,"자치행정과, 정보통신담당관실",지역통계>주제별>인구·가구>주민등록인구통계>동읍면/5세별주민등록인구,인,STTS000111,2007,admin,4311000000,0016/01/29 00:00:00
0015/07/22 00:00:00,고령인구수,ST02,2007,27329,02-2100-3128,admin,"자치행정과, 정보통신담당관실",지역통계>주제별>인구·가구>주민등록인구통계>동읍면/5세별주민등록인구,인,STTS000111,2007,admin,4313000000,0016/01/29 00:00:00
0015/07/22 00:00:00,고령인구수,ST02,2007,18375,02-2100-3128,admin,"자치행정과, 정보통신담당관실",지역통계>주제별>인구·가구>주민등록인구통계>동읍면/5세별주민등록인구,인,STTS000111,2007,admin,4315000000,0016/01/29 00:00:00
0015/07/22 00:00:00,고령인구수,ST02,2007,20261,02-2100-3128,admin,"자치행정과, 정보통신담당관실",지역통계>주제별>인구·가구>주민등록인구통계>동읍면/5세별주민등록인구,인,STTS000111,2007,admin,4371000000,0016/01/29 00:00:00
0015/07/22 00:00:00,고령인구수,ST02,2007,9072,02-2100-3128,admin,"자치행정과, 정보통신담당관실",지역통계>주제별>인구·가구>주민등록인구통계>동읍면/5세별주민등록인구,인,STTS000111,2007,admin,4372000000,0016/01/29 00:00:00
0015/07/22 00:00:00,고령인구수,ST02,2007,10972,02-2100-3128,admin,"자치행정과, 정보통신담당관실",지역통계>주제별>인구·가구>주민등록인구통계>동읍면/5세별주민등록인구,인,STTS000111,2007,admin,4373000000,0016/01/29 00:00:00
0015/07/22 00:00:00,고령인구수,ST02,2007,11509,02-2100-3128,admin,"자치행정과, 정보통신담당관실",지역통계>주제별>인구·가구>주민등록인구통계>동읍면/5세별주민등록인구,인,STTS000111,2007,admin,4374000000,0016/01/29 00:00:00
0015/07/22 00:00:00,고령인구수,ST02,2007,3837,02-2100-3128,admin,"자치행정과, 정보통신담당관실",지역통계>주제별>인구·가구>주민등록인구통계>동읍면/5세별주민등록인구,인,STTS000111,2007,admin,4374500000,0016/01/29 00:00:00
0015/07/22 00:00:00,고령인구수,ST02,2007,8881,02-2100-3128,admin,"자치행정과, 정보통신담당관실",지역통계>주제별>인구·가구>주민등록인구통계>동읍면/5세별주민등록인구,인,STTS000111,2007,admin,4375000000,0016/01/29 00:00:00
0015/07/22 00:00:00,고령인구수,ST02,2007,9810,02-2100-3128,admin,"자치행정과, 정보통신담당관실",지역통계>주제별>인구·가구>주민등록인구통계>동읍면/5세별주민등록인구,인,STTS000111,2007,admin,4376000000,0016/01/29 00:00:00
0015/07/22 00:00:00,고령인구수,ST02,2007,13156,02-2100-3128,admin,"자치행정과, 정보통신담당관실",지역통계>주제별>인구·가구>주민등록인구통계>동읍면/5세별주민등록인구,인,STTS000111,2007,admin,4377000000,0016/01/29 00:00:00
0015/07/22 00:00:00,고령인구수,ST02,2007,6585,02-2100-3128,admin,"자치행정과, 정보통신담당관실",지역통계>주제별>인구·가구>주민등록인구통계>동읍면/5세별주민등록인구,인,STTS000111,2007,admin,4380000000,0016/01/29 00:00:00
0015/07/22 00:00:00,고령인구수,ST02,2007,285562,02-2100-3128,admin,"자치행정과, 정보통신담당관실",지역통계>주제별>인구·가구>주민등록인구통계>동읍면/5세별주민등록인구,인,STTS000111,2007,admin,4400000000,0016/01/29 00:00:00
0015/07/22 00:00:00,고령인구수,ST02,2007,39179,02-2100-3128,admin,"자치행정과, 정보통신담당관실",지역통계>주제별>인구·가구>주민등록인구통계>동읍면/5세별주민등록인구,인,STTS000111,2007,admin,4413000000,0016/01/29 00:00:00
0015/07/22 00:00:00,고령인구수,ST02,2007,21370,02-2100-3128,admin,"자치행정과, 정보통신담당관실",지역통계>주제별>인구·가구>주민등록인구통계>동읍면/5세별주민등록인구,인,STTS000111,2007,admin,4415000000,0016/01/29 00:00:00
0015/07/22 00:00:00,고령인구수,ST02,2007,17916,02-2100-3128,admin,"자치행정과, 정보통신담당관실",지역통계>주제별>인구·가구>주민등록인구통계>동읍면/5세별주민등록인구,인,STTS000111,2007,admin,4418000000,0016/01/29 00:00:00
0015/07/22 00:00:00,고령인구수,ST02,2007,24408,02-2100-3128,admin,"자치행정과, 정보통신담당관실",지역통계>주제별>인구·가구>주민등록인구통계>동읍면/5세별주민등록인구,인,STTS000111,2007,admin,4420000000,0016/01/29 00:00:00
0015/07/22 00:00:00,고령인구수,ST02,2007,21002,02-2100-3128,admin,"자치행정과, 정보통신담당관실",지역통계>주제별>인구·가구>주민등록인구통계>동읍면/5세별주민등록인구,인,STTS000111,2007,admin,4421000000,0016/01/29 00:00:00
0015/07/22 00:00:00,고령인구수,ST02,2007,23288,02-2100-3128,admin,"자치행정과, 정보통신담당관실",지역통계>주제별>인구·가구>주민등록인구통계>동읍면/5세별주민등록인구,인,STTS000111,2007,admin,4423000000,0016/01/29 00:00:00
0015/07/22 00:00:00,고령인구수,ST02,2007,2539,02-2100-3128,admin,"자치행정과, 정보통신담당관실",지역통계>주제별>인구·가구>주민등록인구통계>동읍면/5세별주민등록인구,인,STTS000111,2007,admin,4425000000,0016/01/29 00:00:00
0015/07/22 00:00:00,고령인구수,ST02,2007,12401,02-2100-3128,admin,"자치행정과, 정보통신담당관실",지역통계>주제별>인구·가구>주민등록인구통계>동읍면/5세별주민등록인구,인,STTS000111,2007,admin,4471000000,0016/01/29 00:00:00
0015/07/22 00:00:00,고령인구수,ST02,2007,12690,02-2100-3128,admin,"자치행정과, 정보통신담당관실",지역통계>주제별>인구·가구>주민등록인구통계>동읍면/5세별주민등록인구,인,STTS000111,2007,admin,4473000000,0016/01/29 00:00:00
0015/07/22 00:00:00,고령인구수,ST02,2007,18132,02-2100-3128,admin,"자치행정과, 정보통신담당관실",지역통계>주제별>인구·가구>주민등록인구통계>동읍면/5세별주민등록인구,인,STTS000111,2007,admin,4476000000,0016/01/29 00:00:00
0015/07/22 00:00:00,고령인구수,ST02,2007,14954,02-2100-3128,admin,"자치행정과, 정보통신담당관실",지역통계>주제별>인구·가구>주민등록인구통계>동읍면/5세별주민등록인구,인,STTS000111,2007,admin,4477000000,0016/01/29 00:00:00
0015/07/22 00:00:00,고령인구수,ST02,2007,8996,02-2100-3128,admin,"자치행정과, 정보통신담당관실",지역통계>주제별>인구·가구>주민등록인구통계>동읍면/5세별주민등록인구,인,STTS000111,2007,admin,4479000000,0016/01/29 00:00:00
0015/07/22 00:00:00,고령인구수,ST02,2007,17006,02-2100-3128,admin,"자치행정과, 정보통신담당관실",지역통계>주제별>인구·가구>주민등록인구통계>동읍면/5세별주민등록인구,인,STTS000111,2007,admin,4480000000,0016/01/29 00:00:00
0015/07/22 00:00:00,고령인구수,ST02,2007,18190,02-2100-3128,admin,"자치행정과, 정보통신담당관실",지역통계>주제별>인구·가구>주민등록인구통계>동읍면/5세별주민등록인구,인,STTS000111,2007,admin,4481000000,0016/01/29 00:00:00
0015/07/22 00:00:00,고령인구수,ST02,2007,12190,02-2100-3128,admin,"자치행정과, 정보통신담당관실",지역통계>주제별>인구·가구>주민등록인구통계>동읍면/5세별주민등록인구,인,STTS000111,2007,admin,4482500000,0016/01/29 00:00:00
0015/07/22 00:00:00,고령인구수,ST02,2007,21301,02-2100-3128,admin,"자치행정과, 정보통신담당관실",지역통계>주제별>인구·가구>주민등록인구통계>동읍면/5세별주민등록인구,인,STTS000111,2007,admin,4483000000,0016/01/29 00:00:00
0015/07/22 00:00:00,고령인구수,ST02,2007,266672,02-2100-3128,admin,"자치행정과, 정보통신담당관실",지역통계>주제별>인구·가구>주민등록인구통계>동읍면/5세별주민등록인구,인,STTS000111,2007,admin,4500000000,0016/01/29 00:00:00
0015/07/22 00:00:00,고령인구수,ST02,2007,55093,02-2100-3128,admin,"자치행정과, 정보통신담당관실",지역통계>주제별>인구·가구>주민등록인구통계>동읍면/5세별주민등록인구,인,STTS000111,2007,admin,4511000000,0016/01/29 00:00:00
0015/07/22 00:00:00,고령인구수,ST02,2007,30319,02-2100-3128,admin,"자치행정과, 정보통신담당관실",지역통계>주제별>인구·가구>주민등록인구통계>동읍면/5세별주민등록인구,인,STTS000111,2007,admin,4513000000,0016/01/29 00:00:00
0015/07/22 00:00:00,고령인구수,ST02,2007,36808,02-2100-3128,admin,"자치행정과, 정보통신담당관실",지역통계>주제별>인구·가구>주민등록인구통계>동읍면/5세별주민등록인구,인,STTS000111,2007,admin,4514000000,0016/01/29 00:00:00
0015/07/22 00:00:00,고령인구수,ST02,2007,23995,02-2100-3128,admin,"자치행정과, 정보통신담당관실",지역통계>주제별>인구·가구>주민등록인구통계>동읍면/5세별주민등록인구,인,STTS000111,2007,admin,4518000000,0016/01/29 00:00:00
0015/07/22 00:00:00,고령인구수,ST02,2007,17511,02-2100-3128,admin,"자치행정과, 정보통신담당관실",지역통계>주제별>인구·가구>주민등록인구통계>동읍면/5세별주민등록인구,인,STTS000111,2007,admin,4519000000,0016/01/29 00:00:00
0015/07/22 00:00:00,고령인구수,ST02,2007,21363,02-2100-3128,admin,"자치행정과, 정보통신담당관실",지역통계>주제별>인구·가구>주민등록인구통계>동읍면/5세별주민등록인구,인,STTS000111,2007,admin,4521000000,0016/01/29 00:00:00
0015/07/22 00:00:00,고령인구수,ST02,2007,14576,02-2100-3128,admin,"자치행정과, 정보통신담당관실",지역통계>주제별>인구·가구>주민등록인구통계>동읍면/5세별주민등록인구,인,STTS000111,2007,admin,4571000000,0016/01/29 00:00:00
0015/07/22 00:00:00,고령인구수,ST02,2007,7339,02-2100-3128,admin,"자치행정과, 정보통신담당관실",지역통계>주제별>인구·가구>주민등록인구통계>동읍면/5세별주민등록인구,인,STTS000111,2007,admin,4572000000,0016/01/29 00:00:00
0015/07/22 00:00:00,고령인구수,ST02,2007,6597,02-2100-3128,admin,"자치행정과, 정보통신담당관실",지역통계>주제별>인구·가구>주민등록인구통계>동읍면/5세별주민등록인구,인,STTS000111,2007,admin,4573000000,0016/01/29 00:00:00
0015/07/22 00:00:00,고령인구수,ST02,2007,6258,02-2100-3128,admin,"자치행정과, 정보통신담당관실",지역통계>주제별>인구·가구>주민등록인구통계>동읍면/5세별주민등록인구,인,STTS000111,2007,admin,4574000000,0016/01/29 00:00:00
0015/07/22 00:00:00,고령인구수,ST02,2007,8732,02-2100-3128,admin,"자치행정과, 정보통신담당관실",지역통계>주제별>인구·가구>주민등록인구통계>동읍면/5세별주민등록인구,인,STTS000111,2007,admin,4575000000,0016/01/29 00:00:00
0015/07/22 00:00:00,고령인구수,ST02,2007,8479,02-2100-3128,admin,"자치행정과, 정보통신담당관실",지역통계>주제별>인구·가구>주민등록인구통계>동읍면/5세별주민등록인구,인,STTS000111,2007,admin,4577000000,0016/01/29 00:00:00
0015/07/22 00:00:00,고령인구수,ST02,2007,15356,02-2100-3128,admin,"자치행정과, 정보통신담당관실",지역통계>주제별>인구·가구>주민등록인구통계>동읍면/5세별주민등록인구,인,STTS000111,2007,admin,4579000000,0016/01/29 00:00:00
0015/07/22 00:00:00,고령인구수,ST02,2007,14246,02-2100-3128,admin,"자치행정과, 정보통신담당관실",지역통계>주제별>인구·가구>주민등록인구통계>동읍면/5세별주민등록인구,인,STTS000111,2007,admin,4580000000,0016/01/29 00:00:00
0015/07/22 00:00:00,고령인구수,ST02,2007,332516,02-2100-3128,admin,"자치행정과, 정보통신담당관실",지역통계>주제별>인구·가구>주민등록인구통계>동읍면/5세별주민등록인구,인,STTS000111,2007,admin,4600000000,0016/01/29 00:00:00
0015/07/22 00:00:00,고령인구수,ST02,2007,21900,02-2100-3128,admin,"자치행정과, 정보통신담당관실",지역통계>주제별>인구·가구>주민등록인구통계>동읍면/5세별주민등록인구,인,STTS000111,2007,admin,4611000000,0016/01/29 00:00:00
0015/07/22 00:00:00,고령인구수,ST02,2007,33552,02-2100-3128,admin,"자치행정과, 정보통신담당관실",지역통계>주제별>인구·가구>주민등록인구통계>동읍면/5세별주민등록인구,인,STTS000111,2007,admin,4613000000,0016/01/29 00:00:00
0015/07/22 00:00:00,고령인구수,ST02,2007,29029,02-2100-3128,admin,"자치행정과, 정보통신담당관실",지역통계>주제별>인구·가구>주민등록인구통계>동읍면/5세별주민등록인구,인,STTS000111,2007,admin,4615000000,0016/01/29 00:00:00
0015/07/22 00:00:00,고령인구수,ST02,2007,20655,02-2100-3128,admin,"자치행정과, 정보통신담당관실",지역통계>주제별>인구·가구>주민등록인구통계>동읍면/5세별주민등록인구,인,STTS000111,2007,admin,4617000000,0016/01/29 00:00:00
0015/07/22 00:00:00,고령인구수,ST02,2007,12621,02-2100-3128,admin,"자치행정과, 정보통신담당관실",지역통계>주제별>인구·가구>주민등록인구통계>동읍면/5세별주민등록인구,인,STTS000111,2007,admin,4623000000,0016/01/29 00:00:00
0015/07/22 00:00:00,고령인구수,ST02,2007,11319,02-2100-3128,admin,"자치행정과, 정보통신담당관실",지역통계>주제별>인구·가구>주민등록인구통계>동읍면/5세별주민등록인구,인,STTS000111,2007,admin,4671000000,0016/01/29 00:00:00
0015/07/22 00:00:00,고령인구수,ST02,2007,9101,02-2100-3128,admin,"자치행정과, 정보통신담당관실",지역통계>주제별>인구·가구>주민등록인구통계>동읍면/5세별주민등록인구,인,STTS000111,2007,admin,4672000000,0016/01/29 00:00:00
0015/07/22 00:00:00,고령인구수,ST02,2007,7187,02-2100-3128,admin,"자치행정과, 정보통신담당관실",지역통계>주제별>인구·가구>주민등록인구통계>동읍면/5세별주민등록인구,인,STTS000111,2007,admin,4673000000,0016/01/29 00:00:00
0015/07/22 00:00:00,고령인구수,ST02,2007,23396,02-2100-3128,admin,"자치행정과, 정보통신담당관실",지역통계>주제별>인구·가구>주민등록인구통계>동읍면/5세별주민등록인구,인,STTS000111,2007,admin,4677000000,0016/01/29 00:00:00
0015/07/22 00:00:00,고령인구수,ST02,2007,14170,02-2100-3128,admin,"자치행정과, 정보통신담당관실",지역통계>주제별>인구·가구>주민등록인구통계>동읍면/5세별주민등록인구,인,STTS000111,2007,admin,4678000000,0016/01/29 00:00:00
0015/07/22 00:00:00,고령인구수,ST02,2007,13415,02-2100-3128,admin,"자치행정과, 정보통신담당관실",지역통계>주제별>인구·가구>주민등록인구통계>동읍면/5세별주민등록인구,인,STTS000111,2007,admin,4679000000,0016/01/29 00:00:00
0015/07/22 00:00:00,고령인구수,ST02,2007,11593,02-2100-3128,admin,"자치행정과, 정보통신담당관실",지역통계>주제별>인구·가구>주민등록인구통계>동읍면/5세별주민등록인구,인,STTS000111,2007,admin,4680000000,0016/01/29 00:00:00
0015/07/22 00:00:00,고령인구수,ST02,2007,10760,02-2100-3128,admin,"자치행정과, 정보통신담당관실",지역통계>주제별>인구·가구>주민등록인구통계>동읍면/5세별주민등록인구,인,STTS000111,2007,admin,4681000000,0016/01/29 00:00:00
0015/07/22 00:00:00,고령인구수,ST02,2007,19347,02-2100-3128,admin,"자치행정과, 정보통신담당관실",지역통계>주제별>인구·가구>주민등록인구통계>동읍면/5세별주민등록인구,인,STTS000111,2007,admin,4682000000,0016/01/29 00:00:00
0015/07/22 00:00:00,고령인구수,ST02,2007,12046,02-2100-3128,admin,"자치행정과, 정보통신담당관실",지역통계>주제별>인구·가구>주민등록인구통계>동읍면/5세별주민등록인구,인,STTS000111,2007,admin,4683000000,0016/01/29 00:00:00
0015/07/22 00:00:00,고령인구수,ST02,2007,13160,02-2100-3128,admin,"자치행정과, 정보통신담당관실",지역통계>주제별>인구·가구>주민등록인구통계>동읍면/5세별주민등록인구,인,STTS000111,2007,admin,4684000000,0016/01/29 00:00:00
0015/07/22 00:00:00,고령인구수,ST02,2007,10503,02-2100-3128,admin,"자치행정과, 정보통신담당관실",지역통계>주제별>인구·가구>주민등록인구통계>동읍면/5세별주민등록인구,인,STTS000111,2007,admin,4686000000,0016/01/29 00:00:00
0015/07/22 00:00:00,고령인구수,ST02,2007,12612,02-2100-3128,admin,"자치행정과, 정보통신담당관실",지역통계>주제별>인구·가구>주민등록인구통계>동읍면/5세별주민등록인구,인,STTS000111,2007,admin,4687000000,0016/01/29 00:00:00
0015/07/22 00:00:00,고령인구수,ST02,2007,10778,02-2100-3128,admin,"자치행정과, 정보통신담당관실",지역통계>주제별>인구·가구>주민등록인구통계>동읍면/5세별주민등록인구,인,STTS000111,2007,admin,4688000000,0016/01/29 00:00:00
0015/07/22 00:00:00,고령인구수,ST02,2007,13619,02-2100-3128,admin,"자치행정과, 정보통신담당관실",지역통계>주제별>인구·가구>주민등록인구통계>동읍면/5세별주민등록인구,인,STTS000111,2007,admin,4689000000,0016/01/29 00:00:00
0015/07/22 00:00:00,고령인구수,ST02,2007,9308,02-2100-3128,admin,"자치행정과, 정보통신담당관실",지역통계>주제별>인구·가구>주민등록인구통계>동읍면/5세별주민등록인구,인,STTS000111,2007,admin,4690000000,0016/01/29 00:00:00
0015/07/22 00:00:00,고령인구수,ST02,2007,12445,02-2100-3128,admin,"자치행정과, 정보통신담당관실",지역통계>주제별>인구·가구>주민등록인구통계>동읍면/5세별주민등록인구,인,STTS000111,2007,admin,4691000000,0016/01/29 00:00:00
0015/07/22 00:00:00,고령인구수,ST02,2007,390588,02-2100-3128,admin,"자치행정과, 정보통신담당관실",지역통계>주제별>인구·가구>주민등록인구통계>동읍면/5세별주민등록인구,인,STTS000111,2007,admin,4700000000,0016/01/29 00:00:00
0015/07/22 00:00:00,고령인구수,ST02,2007,45054,02-2100-3128,admin,"자치행정과, 정보통신담당관실",지역통계>주제별>인구·가구>주민등록인구통계>동읍면/5세별주민등록인구,인,STTS000111,2007,admin,4711000000,0016/01/29 00:00:00
0015/07/22 00:00:00,고령인구수,ST02,2007,38161,02-2100-3128,admin,"자치행정과, 정보통신담당관실",지역통계>주제별>인구·가구>주민등록인구통계>동읍면/5세별주민등록인구,인,STTS000111,2007,admin,4713000000,0016/01/29 00:00:00
0015/07/22 00:00:00,고령인구수,ST02,2007,23121,02-2100-3128,admin,"자치행정과, 정보통신담당관실",지역통계>주제별>인구·가구>주민등록인구통계>동읍면/5세별주민등록인구,인,STTS000111,2007,admin,4715000000,0016/01/29 00:00:00
0015/07/22 00:00:00,고령인구수,ST02,2007,28476,02-2100-3128,admin,"자치행정과, 정보통신담당관실",지역통계>주제별>인구·가구>주민등록인구통계>동읍면/5세별주민등록인구,인,STTS000111,2007,admin,4717000000,0016/01/29 00:00:00
0015/07/22 00:00:00,고령인구수,ST02,2007,22566,02-2100-3128,admin,"자치행정과, 정보통신담당관실",지역통계>주제별>인구·가구>주민등록인구통계>동읍면/5세별주민등록인구,인,STTS000111,2007,admin,4719000000,0016/01/29 00:00:00
0015/07/22 00:00:00,고령인구수,ST02,2007,19699,02-2100-3128,admin,"자치행정과, 정보통신담당관실",지역통계>주제별>인구·가구>주민등록인구통계>동읍면/5세별주민등록인구,인,STTS000111,2007,admin,4721000000,0016/01/29 00:00:00
0015/07/22 00:00:00,고령인구수,ST02,2007,20625,02-2100-3128,admin,"자치행정과, 정보통신담당관실",지역통계>주제별>인구·가구>주민등록인구통계>동읍면/5세별주민등록인구,인,STTS000111,2007,admin,4723000000,0016/01/29 00:00:00
0015/07/22 00:00:00,고령인구수,ST02,2007,24186,02-2100-3128,admin,"자치행정과, 정보통신담당관실",지역통계>주제별>인구·가구>주민등록인구통계>동읍면/5세별주민등록인구,인,STTS000111,2007,admin,4725000000,0016/01/29 00:00:00
0015/07/22 00:00:00,고령인구수,ST02,2007,15854,02-2100-3128,admin,"자치행정과, 정보통신담당관실",지역통계>주제별>인구·가구>주민등록인구통계>동읍면/5세별주민등록인구,인,STTS000111,2007,admin,4728000000,0016/01/29 00:00:00
